,index,0_dist,0_angle,1_dist,1_angle,2_dist,2_angle,3_dist,3_angle,4_dist,4_angle,5_dist,5_angle,6_dist,6_angle,7_dist,7_angle,8_dist,8_angle,9_dist,9_angle,10_dist,10_angle,11_dist,11_angle,12_dist,12_angle,13_dist,13_angle,14_dist,14_angle,15_dist,15_angle,16_dist,16_angle,17_dist,17_angle,18_dist,18_angle,19_dist,19_angle,20_dist,20_angle,Label
10,Victory_10,104.1050511646987,1.4741316250332437,83.44233687263582,1.1635815772846594,49.55184645932323,0.8936540684605402,16.68774177723225,1.067578069003761,18.537086684979393,-0.2518321383765067,28.169635153320698,0.09310861202779903,54.05600941796398,-0.7635947654977479,77.3375702569109,-0.9168276200364909,96.30756664089405,-0.9874563334521735,5.429615605508616,0.7295556609172799,39.411199301537216,1.3416428371951796,67.80086220764285,1.3028195041910458,87.9929908567114,1.2832789687076351,19.49736885557253,-0.7733089423581995,28.671451902458863,0.2244336090934638,20.426517823297438,-0.3822379771132657,23.34737187014056,-1.082518663028761,40.00481830390366,-0.7971821297038274,36.52989332828614,-0.29495284715914055,34.15029473350835,-0.6119825321537127,35.46903091705512,-0.9388414288326821,Victory
11,Victory_11,103.20089164479724,1.4602919718618481,78.14879116205641,1.1575834011577752,41.79080826364573,0.8563611965086434,9.214131904708658,1.195088377345768,23.625959050228683,-0.024188829658836866,26.384433327162178,-0.016244058443627817,55.024628581816835,-0.7988612422128311,78.57720036520493,-0.939415836543702,96.82136343407669,-0.9991633386956397,3.7283007868692457,0.435083951162046,40.83352075481073,1.3077149737793596,68.02622210165748,1.29355435970306,87.27349042818943,1.2728590126079502,20.640811125055777,-0.7837668434742333,25.65884676351528,0.05570439365128982,20.640811125055777,-0.7837668434742333,28.35481378624462,-1.3351860250211518,39.04997089316929,-0.820758741636131,35.89263405126908,-0.3578389935215112,34.08246634960056,-0.8051584369246255,39.26218631681655,-1.1337295421562197,Victory
12,Victory_12,102.23054289314302,1.4531433349757927,80.18572545592778,1.160290126639026,44.61996238326406,0.9208918903660025,12.6824999502725,1.4124376684853082,23.1380555473547,-0.10929358565548726,28.038886181908072,-0.05267232341557853,56.932191038262644,-0.8161576894679177,80.59858261330888,-0.9482116802214438,99.4196880724197,-0.9966097698307611,6.190476190476189,0.24870998909352202,40.980112426791514,1.299040868061461,67.50688215524397,1.2700154782069275,85.8333828676959,1.250800156563246,18.080194247747478,-0.8450288765286175,27.11330889571349,0.09145492599014302,23.021482622357734,-0.7400412982681291,28.95790204249865,-1.2547659388180623,36.51794203816731,-0.8536836954554539,35.59143951701622,-0.3001711708301119,34.327388693468535,-0.7549855610049323,38.93447603392501,-1.0901919186866837,Victory
13,Victory_13,102.58443787156043,1.430146563607197,81.44963525946713,1.188552897906669,45.093503260238954,0.945882008456985,12.05523944954813,1.286528209089914,23.662210943979183,0.06041027641772155,29.415662140062793,-0.0485841039436488,57.1593031889218,-0.8107315757334582,80.449897085348,-0.9714660186526396,99.68973409484161,-1.029311864200615,7.5463796488772745,0.20977116563708292,39.383284320892095,1.3501601703438526,65.4387771897573,1.2663052781723878,84.71911707628885,1.2511787233051292,18.030271848972372,-0.9410291668981046,25.733899045630483,0.09451310987965168,24.187663878519277,-0.7547670784788192,31.420273074731593,-1.2260392858563651,36.441018726223724,-0.9011573811182598,36.19714850773057,-0.29637106943354,35.04480449361166,-0.6630691462956502,37.17071604797618,-1.01477712522633,Victory
14,Victory_14,102.96265531746292,1.424124633871157,80.11761478942371,1.1728504991992106,43.51435241633675,0.9290461463939663,12.032646446184076,1.399792153518677,22.968380118344687,-0.0373270526353165,29.07009278940437,-0.039323979871018426,56.72258145717217,-0.8115204860620214,80.02603034563077,-0.9728914227231392,99.27318637416559,-1.0307058821228343,7.288203745244736,0.25765627232497557,40.3882798832463,1.3218142535433859,66.88421985949415,1.283499355567777,86.14508144223524,1.2647787398964132,19.06814370379011,-0.893325282149898,27.03743101215354,0.07933841271812449,23.90703840421836,-0.7825812694396038,30.898047550025368,-1.3104917609098903,37.50268319954632,-0.8780089504154516,36.90881698151618,-0.3270544622289034,33.93023387739992,-0.6999493700864358,37.06845417311843,-1.034122127364148,Victory
15,Victory_15,101.95087964019945,1.4485848895930347,80.38526844652543,1.209321648693194,44.495916906107176,0.98962056880613,12.19800734628222,1.5356545499920986,24.600250722317977,-0.04841175606586194,30.558000314483202,-0.09207072147912422,58.88229544229138,-0.8139944849631277,81.9327886710225,-0.953452041746055,101.93382985512827,-1.0190801353911392,8.430723427184004,0.02259502408670039,40.72183165939548,1.3587229220140127,65.49758957673794,1.2833088708018745,84.75893520747925,1.2643253223702886,14.725454229584011,-0.8632223166429362,26.583757167201096,0.030456529164800666,27.432704715026905,-0.8271429397363562,31.671392415011837,-1.2637855512552756,32.41150519390052,-0.8425678478630437,38.24521074755263,-0.29694272632468144,37.346268410275414,-0.7403024038200522,38.908695960096026,-1.0732077591930402,Victory
16,Victory_16,102.99772139346044,1.4218377967837512,79.67497750747299,1.2212593919882189,46.16076609557744,1.0420535781784337,15.031938786246752,1.418146998399632,22.81513997863915,0.09406123462798612,31.558821012095315,-0.13165413499045855,59.70010084427267,-0.7837061176349099,82.70231840394653,-0.9473340004611785,100.97645714699631,-1.0031990539338673,9.286813121797138,-0.015383401780594727,41.68712422955812,1.4090279181957897,67.50842728950246,1.3052866680049848,87.02849638867414,1.270849170297955,15.859716650838948,-1.0628229319871125,27.73783976992515,0.041213762658320045,28.286075033774605,-0.6384506466842117,31.983733110340168,-1.0571903220721475,35.522054086589826,-0.9482093041626123,37.0187486971405,-0.35470565201094034,38.74037075881713,-0.696626848077909,41.06739110589932,-1.013671936635501,Victory
17,Victory_17,102.61688208962458,1.4184645259080118,80.08796184604186,1.1926085940865512,44.773352132987405,0.9898732509880243,13.43540859377311,-1.5388922623098729,25.43499116394981,0.022468128585825937,31.772790309974848,-0.11264331588122926,59.502186548744845,-0.7972821539951082,82.40715245359594,-0.940470599818255,101.49142921489299,-1.0030955021065477,8.582136169071749,0.04995839572194143,41.245902703128216,1.3897036702636776,67.84811970083459,1.3110077148760546,87.35442701069792,1.2754235122345694,17.23605618037552,-0.9919888663856147,27.434523163789283,0.020830320036217518,27.62134637395875,-0.6828183109791529,31.440582120591092,-1.129502717186163,36.403632920299565,-0.9414230063984992,37.545346731978526,-0.33739308106963817,38.89284074511002,-0.7126103147935227,40.03314952916507,-1.035272748237755,Victory
18,Victory_18,103.40054868997434,1.4238192064739756,81.0958113113427,1.189962831604569,47.48791468169904,1.0128347664669095,17.32345348988839,1.5047767093162183,21.86881107786115,0.032668112401916125,32.4867319855667,-0.14562838057082278,61.44418406246472,-0.8149947817102093,83.90105932049991,-0.9596518940244793,103.93109962560658,-1.0228333581078588,8.174125429097149,-0.08749534080239203,41.465500781999985,1.3801574208808016,67.69228093334708,1.273073190243148,86.33217765097312,1.242243156243446,15.751255213992497,-0.8946389549236929,26.911798489866527,0.06374331253268743,27.089044400469554,-0.6920374049787956,31.983733110340143,-1.1571071135160338,35.74655684860586,-0.9129077216126871,37.303225225774995,-0.364149372322582,39.77923773907739,-0.7218705307923996,41.50682265038618,-1.0162101238001162,Victory
19,Victory_19,104.4772105693135,1.4258053024319652,82.09612197071421,1.1954600888804863,45.85704395974104,0.9917220574271661,15.407540045361982,-1.5120405040791725,25.912157557738286,0.023892511421713062,32.29863486370524,-0.11228535389352204,59.90319098553458,-0.7915813336150606,83.56241981019426,-0.942796085125008,102.65643998893499,-1.0042805716276189,8.104196723620857,0.047024131842746175,41.38106197585356,1.378591422200574,68.57156084643327,1.2762798105895565,87.20425887787769,1.2450741130880698,16.64794867277462,-0.9335880411143114,27.03193710378092,0.09703938598199947,25.778579235332018,-0.6885888740519766,31.70116273610263,-1.1858269388685723,36.64776878496289,-0.9301538380736106,36.71332837983537,-0.31518789225534155,37.8142314449632,-0.7007040229000204,39.72718758113361,-1.0460005551447888,Victory
20,Victory_20,104.161232511317,1.4244381910327346,80.76238207406121,1.2274154276775786,46.66180732717656,1.0751961261096104,16.068024330815884,-1.5203939470855523,22.829397843475657,0.04172941480521332,31.32989559951716,-0.09437529600238606,59.51102719897083,-0.806334549217624,84.12343808040137,-0.9608123396392179,102.7854467936116,-1.0268808928876982,8.19061461677045,0.0058138879818404625,42.86735328107234,1.3638150039127936,68.86315260607863,1.2790083626377868,87.81279045674641,1.2365271329660161,15.743191308065775,-0.9769213075307241,24.831632594822725,-0.04220141665816819,26.07663570526717,-0.818977268191929,30.993708673281777,-1.2145431840234997,34.126382423636144,-0.9150156231331131,36.239815990682786,-0.3683059088062968,36.76489625134118,-0.7129814005353602,38.2110738896521,-0.9948913010387139,Victory
21,Victory_21,105.38309338732702,1.4202082844729438,83.68009486517084,1.2065641416251807,48.44512055114963,1.0570147063212205,17.209526444778053,1.5237396777993646,22.298327728803667,-0.09839368505620386,30.810112602013515,0.006182301450904885,58.42476799046126,-0.7732950080168173,82.73984581909612,-0.939842044321753,102.13402115183749,-1.0159036268770898,7.811846344537083,0.02438540917272031,41.831591963106064,1.3492875317827557,69.79375187259612,1.277313656118481,90.32152193283191,1.2533805235073818,14.411509635611559,-0.7853981633974483,25.255384913324566,0.07171047389834505,23.070826568390515,-0.6624913937614494,28.481007714852993,-1.1670022349097642,32.79628594646179,-0.7853981633974483,36.29871033359295,-0.34249446641441045,38.55702258901362,-0.7119752214294455,40.76034709974403,-0.9951067756035562,Victory
22,Victory_22,105.14597347003571,1.4358805204573384,84.53942176404775,1.1807714087093246,50.715448231701615,0.982533306586549,18.656277478168153,1.3468671858050778,21.09975228492647,-0.15179140135798583,30.143458957356465,0.006319031215878691,57.94956365183126,-0.7813307831544113,82.13351223586842,-0.9293824134865009,101.46291616156648,-1.0079186434461458,6.25715010509114,0.1914254815253446,41.759624197925035,1.3570747740741376,68.74008689611367,1.2777470713182546,89.26743939960106,1.2534317091870468,16.303944127244428,-0.756480606788517,26.30063413701405,0.18390206066850617,23.012616080450577,-0.6103869238868589,28.74948486179525,-1.1456767146362299,35.38979572875994,-0.7920583884177156,37.277077391692224,-0.2768959048824124,37.200352325642385,-0.6391488577279092,40.29958671428782,-0.967717841584485,Victory
23,Victory_23,105.39932704049667,1.4284520164541505,86.45460712403084,1.1922332836379232,53.25830181312714,1.018262712814848,21.696368965885867,1.3876055798706848,21.0242274671287,-0.3059925465208801,29.99871501405238,-0.05558655666751941,57.713735656659,-0.781897594265586,82.12110132874932,-0.9472438531607331,101.56311219944565,-1.022335829038302,5.961706979832103,0.05594157123356244,41.660979203669896,1.3518794265496417,69.6157415669969,1.2786843532192682,91.40500688390495,1.2473983274306957,16.557807757442596,-0.8403326529105309,28.614332865741833,0.1993537818899363,22.16430093252806,-0.5367349185660338,27.637432304740127,-1.1595697836183403,36.406030997219695,-0.8492593078227563,36.269087554253964,-0.26026409676701245,35.45713774094075,-0.610725964389209,37.74625869343178,-0.979294787211131,Victory
24,Victory_24,106.43597502745654,1.439782163201883,84.75790520258901,1.1848648594528814,48.642012206259764,0.9846943454496493,15.793236015930214,1.3858188157524356,23.145453509071462,-0.06588388853022184,30.908430334774984,-0.015407101271051833,58.960015660717225,-0.7802582886145115,83.33493876004586,-0.9436384878483272,103.27931438601514,-1.0102909485624232,7.0709074683737825,0.2172080265334417,41.48548362347874,1.3497618474846695,69.44712012985899,1.2772378672122513,89.97511623749153,1.2532298484003295,17.410933047058688,-0.8028045290395096,25.217107176102985,0.09835335824776974,21.79771982499913,-0.6692821086949239,28.380033542173177,-1.2071160337572957,37.24689337058375,-0.8315192794119599,38.20617774837713,-0.33396910279675546,38.19807548190799,-0.6634485873471924,39.88970053305463,-0.9533222985758188,Victory
25,Victory_25,108.2861435682742,1.4380413770884979,86.59612513784256,1.1881455641202667,51.23366948490893,1.0080591040338136,18.633899812498253,1.3909428270024193,22.095751225568755,-0.197395559849881,30.340658456196273,-0.02197448429666226,58.01340841181074,-0.7528892951154245,82.13336038960591,-0.9264835298681809,101.4440184973411,-1.0055792048931478,7.340905181848395,0.04542327942157842,41.383034634443554,1.3844587680178475,69.23069325731824,1.2977876237081856,90.97557669812022,1.2617913162541357,16.306099744846698,-0.8577354939360429,27.071920672329288,0.17324566645236447,22.216110270602197,-0.4837791171312086,27.041120949809443,-1.0409472573388296,36.81787005729089,-0.8366353308008669,37.13339317768968,-0.2819987790007943,37.35713526965842,-0.6078019961139604,39.266893038396745,-0.9238996453133526,Victory
26,Victory_26,108.55064546277691,1.4657586569691716,89.04843391529378,1.1986313649529503,53.702485194819204,0.9918933245165193,19.70145660326287,1.2941566928253732,20.23445345384853,-0.2472617641827613,32.39495495560945,0.029403288204005423,60.52472742925398,-0.7230487592869982,83.67968839230407,-0.9096533376211231,102.8737310256967,-0.9907534986479319,7.634805133931515,0.2585935555583927,42.73233148559776,1.3915408534436358,69.58485578195163,1.2999227392132229,91.3241467151083,1.2635566271711292,18.083266716702266,-0.7984328068940427,28.504047530545222,0.2498408614396522,22.895305443209697,-0.4496950261035796,27.553493632167015,-1.0537938319873845,38.590706528716034,-0.773182366184129,38.66959876286181,-0.23362909073819324,38.237413265578375,-0.5489626499622784,39.414219840351805,-0.8632184096756407,Victory
27,Victory_27,108.39715545464095,1.4801762120954232,87.7289683176895,1.1751701342203535,55.887987261856246,0.9653055512105677,23.576430445730296,1.0945025988432977,15.124577166556449,-0.6334258829691446,30.070401143704583,0.13181900835904847,57.94283287936624,-0.7394735250712602,83.94352112717826,-0.905623622733597,102.27619224987691,-0.9818897978736879,5.643409657499464,0.5505493997838707,43.264859557871645,1.333025227057688,72.89941195262516,1.2901637873202372,94.02629052907274,1.2439208973427605,20.124386442950655,-0.6359290812452683,26.672448352818822,0.19039287319670725,19.47380355614463,-0.3650670953620033,24.240667839897974,-1.0438530996054667,40.12409887658036,-0.63970335824077,38.769655244797505,-0.28639801410241666,37.026251642012014,-0.5690965439356299,39.78801537901149,-0.852304088925796,Victory
28,Victory_28,111.32860798966318,1.4997326603835166,91.7211711799974,1.2501950084708637,55.94224832264333,1.0690718922042868,20.899120618590278,1.2843591322357109,20.498824699454257,-0.19876230159567396,29.923106293455472,0.03501752696185433,60.03936728166586,-0.7506198239076042,85.33191165907567,-0.902068908038427,104.1997253664323,-0.9699917860786967,5.015395798073972,0.2104302033464706,42.726281693967834,1.3801766195292144,72.01099059476901,1.331110316733868,92.42454788720471,1.2958229117151543,19.313501439886032,-0.6735857636846379,27.005500405550606,0.2603752222828259,19.829317034607016,-0.5313587927103368,26.080678941679334,-1.1733366741035796,39.725389563397826,-0.748942735630143,37.958146183368896,-0.2136342898150116,35.95316933856495,-0.5258816785591829,37.740491136202934,-0.8783197591811455,Victory
29,Victory_29,112.20758419159276,1.4973118630601254,92.3485583852161,1.2257259098693483,56.12247701504144,1.0228100326429865,21.815657278531187,1.2808030478935053,20.93343299079358,-0.3361380507855676,29.300073908878794,0.06505465141798862,58.29211371653931,-0.7351224630448531,83.6296771636381,-0.9113512388850205,103.38563521670213,-0.9840711880608547,4.646457700334496,0.4223866364473254,42.01891918125689,1.3607319626565229,71.34169319695613,1.3191802348341448,93.70607058456295,1.2922872583275384,19.60731271791574,-0.7183730656803844,28.654245054392696,0.2502184378254055,18.980417166850263,-0.48833395105640526,24.89825099267679,-1.1679135784899004,40.073967890568696,-0.7702732664192844,37.23310160160288,-0.15926144517943863,33.74510966501449,-0.49078740824121164,35.15230870449671,-0.8285161970221262,Victory
30,Victory_30,113.10105248211599,1.5400562237316244,93.5047260134378,1.227464072177529,59.452986437788645,1.0325746251834182,25.847362879033774,1.1954216186286954,17.462626109998347,-0.6849620513485971,30.743802723405764,0.13203976161463837,59.122072875820145,-0.719284613925811,84.13390956819389,-0.8820004402498497,103.70305811806395,-0.9599951263527133,5.4151881812683795,0.5977583915930799,42.80955029396925,1.370346675219067,72.8510579469573,1.341988760654896,94.4658692518877,1.2972051221236471,20.44948424522465,-0.6299947107689368,28.329531557663355,0.35896740448011394,19.19921814356675,-0.2660345159805471,23.637953263070802,-1.0124105497782188,40.26330571187706,-0.6714162407684154,38.73586348826376,-0.10468390096157419,35.83614132329693,-0.4333358495500206,37.88253116939855,-0.7951756295918189,Victory
31,Victory_31,112.92800668513348,1.5353681189310513,94.44359076578301,1.225126889900344,61.78897596675647,1.0264117402461281,29.403942537263504,1.0745515726761379,15.694142934514764,-0.9600703624056881,29.585572876809056,0.1992894969793009,57.58117606244851,-0.7010914308712417,83.97971086360498,-0.8878196515440469,104.4106883261225,-0.9702706587754573,5.556757239650495,0.7672183483244706,42.89545906227447,1.3831979714328342,74.3545011195334,1.3262836468589085,97.26043304825808,1.2787767861749706,20.17120598824989,-0.5683587652391903,30.40710174835303,0.30540728454992694,20.840012534760618,-0.28489090065227224,24.296216216707073,-0.9566985062056175,38.75222179278953,-0.5992495730604206,38.19525560878482,-0.10115730044249668,34.87148416920716,-0.4086572337926578,36.66867650645022,-0.7826433494295915,Victory
32,Victory_32,113.53823014833118,1.5548580792022597,93.47129017066042,1.2121449099970167,60.24217942111569,0.9948518978395885,27.277693494103858,1.039957371714228,14.96428097889837,-0.9916196194025282,29.538936217041844,0.2226906063042787,57.77893989760983,-0.6832360397039718,82.4544676110697,-0.8597897033624331,102.47009408313185,-0.9354742344250252,5.812645531301754,1.254227073182495,42.27716022445206,1.375830627415786,72.31199722944083,1.344984645251541,94.62067724529494,1.3122686881246295,24.30120887598943,-0.5901765131664913,30.436916658748647,0.3866074054219315,19.25087976904138,-0.07923821144459654,20.370992225786125,-0.8664803728010397,44.28561187904187,-0.614249557981266,39.4507069219804,-0.11492272449632943,34.540882477989435,-0.37103405417681457,35.20384435820003,-0.7318096728069793,Victory
33,Victory_33,112.64523001798607,1.5492351865209137,92.42909889204518,1.246764903104952,56.69547087055157,1.0658188830168145,22.85972207670156,1.239823372473791,19.152153629869698,-0.40913596582909717,31.766188045590972,0.14592501670822516,60.238772817570705,-0.6907909282777185,84.95430277561405,-0.859981342208907,105.56196662712354,-0.9262125767789893,5.719243880697306,0.6851436878918712,43.87585558080714,1.420457415940549,73.83311450958804,1.3721359054895286,94.86604710550576,1.3414014501095897,20.04269818579557,-0.6810488362960623,31.34060561142209,0.33760698604631545,21.610077853922856,-0.3112979734114336,25.00847928765719,-1.0440924915453555,41.94719172273676,-0.7187232076527869,38.97856844710872,-0.1446613875767135,36.566250873556136,-0.4718011848627136,38.32561294630198,-0.804727917272308,Victory
34,Victory_34,112.08049018977003,1.5465766692004799,90.76625183213928,1.28356061277476,56.26711883623968,1.0961726256658308,24.30438124795208,1.2478066156595136,16.438575284057134,-0.37674092960479016,30.865115078324045,0.09890107511657743,60.05900349012427,-0.7057023038524222,86.33538200495232,-0.8693491117081188,105.81334912291413,-0.9480880437791552,5.8095238095238155,0.18131977440148814,44.3995720189379,1.4287475961718747,74.33795476924541,1.3774208457911783,95.58660045184703,1.3354838681594414,18.860088754982158,-0.6258261819135092,30.346225861485326,0.26515103115376665,22.637686556000133,-0.4598846916719381,27.473590699816477,-1.066054720395288,39.30149755099118,-0.6910150541829209,37.94592763441527,-0.18681264213360324,37.48571912504807,-0.533012228339419,39.27119500816869,-0.8712451705112175,Victory
